id,uri,data,dataHoraRegistro,siglaOrgao,uriOrgao,uriEvento,proposicaoObjeto,uriProposicaoObjeto,descricao,aprovacao
2121789-73,https://dadosabertos.camara.leg.br/api/v2/votacoes/2121789-73,2022-10-19,,CTRAB,https://dadosabertos.camara.leg.br/api/v2/orgaos/2015,,,,"Apresentação do Voto em Separado n. 1 CTASP, pelo Deputado Tiago Mitraud (NOVO/MG).",0
2326507-34,https://dadosabertos.camara.leg.br/api/v2/votacoes/2326507-34,2022-10-05,2022-10-05T15:33:26,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66439,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1
2326507-35,https://dadosabertos.camara.leg.br/api/v2/votacoes/2326507-35,2022-10-05,2022-10-05T15:34:58,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66439,,,"Aprovada a Medida Provisória nº 1.121, de 2022.",1
2326507-37,https://dadosabertos.camara.leg.br/api/v2/votacoes/2326507-37,2022-10-05,2022-10-05T15:36:35,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66439,,,Rejeitadas as emendas de Comissão.,0
2326507-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2326507-40,2022-10-05,2022-10-05T15:38:28,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66439,,,"Aprovada a Redação Final assinada pelo Relator, Dep. Airton Faleiro (PT-PA).",1
2326278-32,https://dadosabertos.camara.leg.br/api/v2/votacoes/2326278-32,2022-10-05,2022-10-05T16:00:19,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66439,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1
2326278-34,https://dadosabertos.camara.leg.br/api/v2/votacoes/2326278-34,2022-10-05,2022-10-05T16:00:51,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66439,,,"Aprovada a Medida Provisória nº 1.120 de 2022, na forma do Projeto de Lei de Conversão, ressalvado o destaque.",1
2326278-38,https://dadosabertos.camara.leg.br/api/v2/votacoes/2326278-38,2022-10-05,2022-10-05T16:15:17,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66439,,,Rejeitada a Emenda de Plenário nº 1. Sim: 92; não: 209; total: 301.,0
2326278-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2326278-40,2022-10-05,2022-10-05T16:15:56,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66439,,,"Aprovada a Redação Final assinada pelo Relator, Dep. Sidney Leite (PSD-AM).",1
2314380-25,https://dadosabertos.camara.leg.br/api/v2/votacoes/2314380-25,2022-10-11,2022-10-11T10:18:28,CIDOSO,https://dadosabertos.camara.leg.br/api/v2/orgaos/537871,https://dadosabertos.camara.leg.br/api/v2/eventos/66446,,,Aprovado o Parecer da Deputada Tereza Nelma (PSD-AL).,1
